date,product_id,quantity_sold,revenue,profit
2022-10-07,PROD_062,20,8162.4,3666.6000000000004
2022-10-07,PROD_063,17,6191.4,2846.8199999999997
2022-10-07,PROD_064,76,4129.08,2004.12
2022-10-07,PROD_065,49,66538.57,24397.100000000006
2022-10-07,PROD_066,18,16122.06,5916.779999999999
2022-10-07,PROD_067,23,10241.439999999999,5067.129999999999
2022-10-07,PROD_068,23,48038.490000000005,16884.760000000002
2022-10-07,PROD_069,56,9115.12,4391.52
2022-10-07,PROD_070,26,2579.46,1255.2799999999997
2022-10-07,PROD_071,13,4485.26,1944.02
2022-10-07,PROD_072,26,17507.36,5915.0
2022-10-07,PROD_073,17,17309.91,7055.679999999999
2022-10-07,PROD_074,16,9391.04,3174.5600000000013
2022-10-07,PROD_075,11,5832.75,2679.93
2022-10-07,PROD_076,72,5196.960000000001,1612.0800000000006
2022-10-07,PROD_077,17,6182.39,2679.03
2022-10-07,PROD_078,23,14058.060000000001,4291.340000000001
2022-10-07,PROD_079,86,10047.38,2610.0999999999995
2022-10-07,PROD_080,46,46978.88,15037.4
2022-10-07,PROD_081,14,19564.02,9061.920000000002
2022-10-07,PROD_082,20,30252.800000000003,14278.400000000001
2022-10-07,PROD_083,9,9167.94,3827.879999999999
2022-10-07,PROD_084,45,20074.5,9698.850000000002
2022-10-07,PROD_085,33,17931.54,8112.719999999999
2022-10-07,PROD_086,39,18888.87,6230.639999999999
2022-10-07,PROD_087,15,15473.55,7435.799999999998
2022-10-07,PROD_088,16,25667.04,11363.84
2022-10-07,PROD_089,15,9126.6,2333.8500000000004
2022-10-07,PROD_090,25,19858.25,9041.75
2022-10-07,PROD_091,2,2427.78,1148.2600000000002
2022-10-07,PROD_092,23,18005.32,8668.7
2022-10-07,PROD_093,29,561.4399999999999,195.75
2022-10-07,PROD_094,45,44806.5,21753.9
2022-10-07,PROD_095,13,30891.77,13380.38
2022-10-07,PROD_096,49,27722.239999999998,9017.47
2022-10-07,PROD_097,24,24224.64,8749.440000000002
2022-10-07,PROD_098,8,6650.72,3005.1200000000003
2022-10-07,PROD_099,15,25849.05,11130.599999999999
2022-10-07,PROD_100,37,44580.560000000005,14190.980000000003
2022-10-08,PROD_001,11,1046.76,345.4
2022-10-08,PROD_002,12,1872.6000000000001,698.7600000000002
2022-10-08,PROD_003,16,21723.36,8891.04
2022-10-08,PROD_004,21,1582.98,523.9499999999999
2022-10-08,PROD_005,16,5345.44,1551.1999999999998
2022-10-08,PROD_006,7,10944.64,3889.48
2022-10-08,PROD_007,14,34891.64,17280.200000000004
2022-10-08,PROD_008,13,14649.309999999998,5217.289999999999
2022-10-08,PROD_009,16,52110.08,25919.52
2022-10-08,PROD_010,36,3445.56,1616.3999999999996
2022-10-08,PROD_011,13,20850.309999999998,9126.649999999998
2022-10-08,PROD_012,10,1672.1000000000001,604.1000000000001
2022-10-08,PROD_013,25,48054.5,21983.250000000004
2022-10-08,PROD_014,7,3283.7000000000003,1015.4900000000004
2022-10-08,PROD_015,26,30046.640000000003,14560.260000000002
2022-10-08,PROD_016,27,42795.27,17280.54
2022-10-08,PROD_017,18,7198.2,3595.68
2022-10-08,PROD_018,10,25013.0,7235.4000000000015
2022-10-08,PROD_019,23,8326.92,3477.6000000000004
2022-10-08,PROD_020,22,10619.4,2925.3399999999992
2022-10-08,PROD_021,3,535.95,201.90000000000003
2022-10-08,PROD_022,8,2953.6,804.7199999999998
2022-10-08,PROD_023,5,933.7,424.55000000000007
2022-10-08,PROD_024,5,6033.85,1440.6
2022-10-08,PROD_025,21,15712.83,6454.56
2022-10-08,PROD_026,10,22590.100000000002,6336.700000000003
2022-10-08,PROD_027,37,46433.520000000004,19509.730000000003
2022-10-08,PROD_028,16,11171.84,4097.92
2022-10-08,PROD_029,26,1939.86,623.4799999999999
2022-10-08,PROD_030,19,3817.1,1192.25
2022-10-08,PROD_031,25,52555.75,24920.25
2022-10-08,PROD_032,11,4431.0199999999995,1249.27
2022-10-08,PROD_033,9,2116.98,819.0899999999999
2022-10-08,PROD_034,15,23027.7,8524.500000000002
2022-10-08,PROD_035,9,1357.3799999999999,607.3199999999999
2022-10-08,PROD_036,33,20783.73,7906.799999999999
2022-10-08,PROD_037,23,2760.0,719.9
2022-10-08,PROD_038,9,21804.03,8813.16
2022-10-08,PROD_039,10,9926.699999999999,3862.6
2022-10-08,PROD_040,19,6042.95,2201.9100000000003
2022-10-08,PROD_041,14,15286.039999999999,6847.119999999999
2022-10-08,PROD_042,16,15720.64,7773.28
2022-10-08,PROD_043,11,9238.68,3832.6200000000003
2022-10-08,PROD_044,33,51945.63,13639.889999999998
2022-10-08,PROD_045,15,30739.800000000003,15049.200000000003
2022-10-08,PROD_046,19,9721.73,3620.64
2022-10-08,PROD_047,14,7131.04,3172.26
2022-10-08,PROD_048,13,16663.27,8119.409999999999
2022-10-08,PROD_049,54,10770.3,5377.86
2022-10-08,PROD_050,10,1424.7,502.2
2022-10-08,PROD_051,19,9037.92,4239.66
2022-10-08,PROD_052,12,18610.68,8062.560000000001
2022-10-08,PROD_053,4,5301.24,2388.0
2022-10-08,PROD_054,7,3708.5999999999995,1137.6399999999999
2022-10-08,PROD_055,13,3725.0200000000004,1800.6300000000003
2022-10-08,PROD_056,22,6164.62,2814.0199999999995
2022-10-08,PROD_057,18,21639.96,8109.720000000001
2022-10-08,PROD_058,19,12532.78,5881.45
2022-10-08,PROD_059,29,620.89,221.85000000000002
2022-10-08,PROD_060,8,8386.8,3640.079999999999
2022-10-08,PROD_061,55,8298.4,4038.6499999999996
2022-10-08,PROD_062,25,10203.0,4583.25
2022-10-08,PROD_063,12,4370.4,2009.5199999999998
2022-10-08,PROD_064,42,2281.86,1107.54
2022-10-08,PROD_065,13,17653.09,6472.700000000001
2022-10-08,PROD_066,4,3582.68,1314.8399999999997
2022-10-08,PROD_067,8,3562.24,1762.4799999999998
2022-10-08,PROD_068,13,27152.190000000002,9543.560000000001
2022-10-08,PROD_069,13,2116.01,1019.4600000000003
2022-10-08,PROD_070,5,496.04999999999995,241.39999999999998
2022-10-08,PROD_071,17,5865.34,2542.18
2022-10-08,PROD_072,6,4040.16,1365.0
2022-10-08,PROD_073,5,5091.15,2075.2
2022-10-08,PROD_074,16,9391.04,3174.5600000000013
2022-10-08,PROD_075,10,5302.5,2436.3
2022-10-08,PROD_076,37,2670.6600000000003,828.4300000000003
2022-10-08,PROD_077,22,8000.740000000001,3466.98
2022-10-08,PROD_078,14,8557.08,2612.120000000001
2022-10-08,PROD_079,47,5491.01,1426.4499999999998
2022-10-08,PROD_080,24,24510.72,7845.599999999999
2022-10-08,PROD_081,1,1397.43,647.2800000000001
2022-10-08,PROD_082,22,33278.08,15706.240000000002
2022-10-08,PROD_083,15,15279.9,6379.799999999999
2022-10-08,PROD_084,15,6691.5,3232.9500000000003
2022-10-08,PROD_085,17,9237.46,4179.28
2022-10-08,PROD_086,15,7264.95,2396.3999999999996
2022-10-08,PROD_087,28,28883.96,13880.159999999998
2022-10-08,PROD_088,16,25667.04,11363.84
2022-10-08,PROD_089,8,4867.52,1244.7200000000003
2022-10-08,PROD_090,8,6354.64,2893.36
2022-10-08,PROD_091,6,7283.34,3444.7800000000007
2022-10-08,PROD_092,21,16439.64,7914.900000000001
2022-10-08,PROD_093,21,406.56,141.75
2022-10-08,PROD_094,11,10952.7,5317.620000000001
2022-10-08,PROD_095,11,26139.19,11321.86
2022-10-08,PROD_096,12,6789.12,2208.3599999999997
2022-10-08,PROD_097,7,7065.52,2551.9200000000005
2022-10-08,PROD_098,4,3325.36,1502.5600000000002
2022-10-08,PROD_099,9,15509.43,6678.36
2022-10-08,PROD_100,21,25302.480000000003,8054.340000000002
2022-10-09,PROD_001,1,95.16,31.4
2022-10-09,PROD_002,19,2964.9500000000003,1106.3700000000003
2022-10-09,PROD_003,12,16292.52,6668.280000000001
2022-10-09,PROD_004,23,1733.7399999999998,573.8499999999999
2022-10-09,PROD_005,8,2672.72,775.5999999999999
2022-10-09,PROD_006,16,25016.32,8890.24
2022-10-09,PROD_007,6,14953.560000000001,7405.800000000001
2022-10-09,PROD_008,9,10141.829999999998,3611.9699999999993
2022-10-09,PROD_009,12,39082.56,19439.64
2022-10-09,PROD_010,21,2009.9099999999999,942.8999999999999
2022-10-09,PROD_011,10,16038.699999999999,7020.499999999998
2022-10-09,PROD_012,22,3678.6200000000003,1329.0200000000002
2022-10-09,PROD_013,24,46132.32,21103.920000000006
2022-10-09,PROD_014,5,2345.5,725.3500000000003
2022-10-09,PROD_015,28,32357.920000000002,15680.280000000002
2022-10-09,PROD_016,13,20605.13,8320.26
2022-10-09,PROD_017,8,3199.2,1598.08
2022-10-09,PROD_018,6,15007.800000000001,4341.240000000002
2022-10-09,PROD_019,23,8326.92,3477.6000000000004
2022-10-09,PROD_020,4,1930.8,531.8799999999999
2022-10-09,PROD_021,15,2679.75,1009.5000000000002
2022-10-09,PROD_022,12,4430.4,1207.0799999999997
2022-10-09,PROD_023,30,5602.200000000001,2547.3
2022-10-09,PROD_024,3,3620.31,864.36
2022-10-09,PROD_025,25,18705.75,7684.0
2022-10-09,PROD_026,20,45180.200000000004,12673.400000000005
2022-10-09,PROD_027,13,16314.48,6854.770000000001
2022-10-09,PROD_028,7,4887.68,1792.8400000000001
2022-10-09,PROD_029,32,2387.52,767.3599999999999
2022-10-09,PROD_030,21,4218.900000000001,1317.75
2022-10-09,PROD_031,11,23124.53,10964.91
2022-10-09,PROD_032,5,2014.1,567.8499999999999
2022-10-09,PROD_033,2,470.44,182.01999999999998
2022-10-09,PROD_034,8,12281.44,4546.400000000001
2022-10-09,PROD_035,14,2111.48,944.7199999999998
2022-10-09,PROD_036,11,6927.91,2635.5999999999995
2022-10-09,PROD_037,42,5040.0,1314.6
2022-10-09,PROD_038,5,12113.35,4896.2
2022-10-09,PROD_039,9,8934.029999999999,3476.34
2022-10-09,PROD_040,25,7951.25,2897.2500000000005
2022-10-09,PROD_041,8,8734.88,3912.6399999999994
2022-10-09,PROD_042,27,26528.579999999998,13117.41
2022-10-09,PROD_043,6,5039.28,2090.52
2022-10-09,PROD_044,21,33056.31,8679.929999999998
2022-10-09,PROD_045,17,34838.44,17055.760000000002
2022-10-09,PROD_046,25,12791.75,4764.0
2022-10-09,PROD_047,5,2546.8,1132.9500000000003
2022-10-09,PROD_048,18,23072.22,11242.259999999998
2022-10-09,PROD_049,33,6581.849999999999,3286.47
2022-10-09,PROD_050,22,3134.34,1104.84
2022-10-09,PROD_051,8,3805.44,1785.1200000000001
2022-10-09,PROD_052,9,13958.01,6046.920000000001
2022-10-09,PROD_053,19,25180.89,11343.0
2022-10-09,PROD_054,17,9006.599999999999,2762.8399999999997
2022-10-09,PROD_055,18,5157.72,2493.1800000000003
2022-10-09,PROD_056,9,2521.89,1151.1899999999996
2022-10-09,PROD_057,26,31257.72,11714.040000000003
2022-10-09,PROD_058,16,10553.92,4952.8
2022-10-09,PROD_059,47,1006.27,359.55
2022-10-09,PROD_060,14,14676.899999999998,6370.1399999999985
2022-10-09,PROD_061,22,3319.3599999999997,1615.4599999999998
2022-10-09,PROD_062,14,5713.68,2566.6200000000003
2022-10-09,PROD_063,19,6919.8,3181.74
2022-10-09,PROD_064,38,2064.54,1002.06
2022-10-09,PROD_065,39,52959.270000000004,19418.100000000002
2022-10-09,PROD_066,14,12539.38,4601.939999999999
2022-10-09,PROD_067,17,7569.759999999999,3745.2699999999995
2022-10-09,PROD_068,12,25063.56,8809.440000000002
2022-10-09,PROD_069,15,2441.55,1176.3000000000002
2022-10-09,PROD_070,6,595.26,289.67999999999995
2022-10-09,PROD_071,15,5175.299999999999,2243.1
2022-10-09,PROD_072,18,12120.48,4095.0
2022-10-09,PROD_073,6,6109.38,2490.24
2022-10-09,PROD_074,17,9977.980000000001,3372.970000000001
2022-10-09,PROD_075,13,6893.25,3167.19
2022-10-09,PROD_076,59,4258.620000000001,1321.0100000000004
2022-10-09,PROD_077,18,6546.06,2836.62
2022-10-09,PROD_078,15,9168.300000000001,2798.7000000000007
2022-10-09,PROD_079,34,3972.22,1031.8999999999999
2022-10-09,PROD_080,22,22468.16,7191.799999999999
2022-10-09,PROD_081,2,2794.86,1294.5600000000002
2022-10-09,PROD_082,12,18151.68,8567.04
2022-10-09,PROD_083,7,7130.62,2977.24
2022-10-09,PROD_084,13,5799.3,2801.8900000000003
2022-10-09,PROD_085,17,9237.46,4179.28
2022-10-09,PROD_086,12,5811.96,1917.12
2022-10-09,PROD_087,20,20631.399999999998,9914.399999999998
2022-10-09,PROD_088,33,52938.270000000004,23437.920000000002
2022-10-09,PROD_089,10,6084.400000000001,1555.9000000000003
2022-10-09,PROD_090,19,15092.27,6871.7300000000005
2022-10-09,PROD_091,6,7283.34,3444.7800000000007
2022-10-09,PROD_092,10,7828.400000000001,3769.0000000000005
2022-10-09,PROD_093,37,716.3199999999999,249.75
2022-10-09,PROD_094,25,24892.5,12085.500000000002
2022-10-09,PROD_095,14,33268.06,14409.64
2022-10-09,PROD_096,20,11315.2,3680.5999999999995
2022-10-09,PROD_097,10,10093.6,3645.6000000000004
2022-10-09,PROD_098,17,14132.78,6385.880000000001
2022-10-09,PROD_099,14,24125.78,10388.56
2022-10-09,PROD_100,11,13253.68,4218.9400000000005
2022-10-10,PROD_001,23,2188.68,722.1999999999999
2022-10-10,PROD_002,28,4369.400000000001,1630.4400000000005
2022-10-10,PROD_003,21,28511.91,11669.490000000002
2022-10-10,PROD_004,123,9271.74,3068.8499999999995
2022-10-10,PROD_005,11,3674.99,1066.4499999999998
2022-10-10,PROD_006,29,45342.08,16113.56
2022-10-10,PROD_007,31,77260.06000000001,38263.3
2022-10-10,PROD_008,9,10141.829999999998,3611.9699999999993
2022-10-10,PROD_009,29,94449.52,46979.13
2022-10-10,PROD_010,36,3445.56,1616.3999999999996
2022-10-10,PROD_011,22,35285.14,15445.099999999997
2022-10-10,PROD_012,34,5685.14,2053.9400000000005
2022-10-10,PROD_013,40,76887.2,35173.200000000004
2022-10-10,PROD_014,9,4221.900000000001,1305.6300000000006
2022-10-10,PROD_015,39,45069.96000000001,21840.390000000003
2022-10-10,PROD_016,16,25360.16,10240.32
2022-10-10,PROD_017,11,4398.9,2197.3599999999997
2022-10-10,PROD_018,16,40020.8,11576.640000000003
2022-10-10,PROD_019,15,5430.6,2268.0000000000005
2022-10-10,PROD_020,29,13998.3,3856.129999999999
2022-10-10,PROD_021,35,6252.75,2355.5000000000005
2022-10-10,PROD_022,10,3692.0,1005.8999999999997
2022-10-10,PROD_023,14,2614.36,1188.7400000000002
2022-10-10,PROD_024,14,16894.78,4033.6800000000003
2022-10-10,PROD_025,35,26188.05,10757.6
2022-10-10,PROD_026,25,56475.25000000001,15841.750000000007
2022-10-10,PROD_027,43,53963.28,22673.470000000005
2022-10-10,PROD_028,16,11171.84,4097.92
2022-10-10,PROD_029,82,6118.0199999999995,1966.3599999999997
2022-10-10,PROD_030,17,3415.3,1066.75
2022-10-10,PROD_031,33,69373.59,32894.729999999996
2022-10-10,PROD_032,15,6042.3,1703.55
2022-10-10,PROD_033,28,6586.16,2548.2799999999997
2022-10-10,PROD_034,17,26098.06,9661.1
2022-10-10,PROD_035,15,2262.2999999999997,1012.1999999999998
2022-10-10,PROD_036,35,22043.35,8385.999999999998
2022-10-10,PROD_037,74,8880.0,2316.2
2022-10-10,PROD_038,12,29072.04,11750.880000000001
2022-10-10,PROD_039,16,15882.72,6180.16
2022-10-10,PROD_040,50,15902.5,5794.500000000001
2022-10-10,PROD_041,12,13102.32,5868.959999999999
2022-10-10,PROD_042,20,19650.8,9716.6
2022-10-10,PROD_043,20,16797.6,6968.400000000001
2022-10-10,PROD_044,13,20463.43,5373.289999999999
2022-10-10,PROD_045,14,28690.480000000003,14045.920000000002
2022-10-10,PROD_046,34,17396.78,6479.04
2022-10-10,PROD_047,21,10696.56,4758.39
2022-10-10,PROD_048,33,42299.07,20610.809999999998
2022-10-10,PROD_049,46,9174.699999999999,4581.139999999999
2022-10-10,PROD_050,13,1852.11,652.86
2022-10-10,PROD_051,33,15697.44,7363.620000000001
2022-10-10,PROD_052,26,40323.14,17468.880000000005
2022-10-10,PROD_053,5,6626.549999999999,2985.0
2022-10-10,PROD_054,31,16423.8,5038.119999999999
2022-10-10,PROD_055,22,6303.88,3047.2200000000003
2022-10-10,PROD_056,9,2521.89,1151.1899999999996
2022-10-10,PROD_057,27,32459.940000000002,12164.580000000002
2022-10-10,PROD_058,24,15830.880000000001,7429.200000000001
2022-10-10,PROD_059,67,1434.47,512.5500000000001
2022-10-10,PROD_060,20,20967.0,9100.199999999997
2022-10-10,PROD_061,84,12673.92,6168.119999999999
2022-10-10,PROD_062,31,12651.72,5683.2300000000005
2022-10-10,PROD_063,20,7284.0,3349.2
2022-10-10,PROD_064,30,1629.8999999999999,791.0999999999999
2022-10-10,PROD_065,18,24442.74,8962.2
2022-10-10,PROD_066,12,10748.039999999999,3944.519999999999
2022-10-10,PROD_067,9,4007.5199999999995,1982.7899999999997
2022-10-10,PROD_068,13,27152.190000000002,9543.560000000001
2022-10-10,PROD_069,15,2441.55,1176.3000000000002
2022-10-10,PROD_070,14,1388.9399999999998,675.92
2022-10-10,PROD_071,9,3105.18,1345.86
2022-10-10,PROD_072,34,22894.24,7735.0
2022-10-10,PROD_073,9,9164.07,3735.3599999999997
2022-10-10,PROD_074,8,4695.52,1587.2800000000007
2022-10-10,PROD_075,4,2121.0,974.52
2022-10-10,PROD_076,36,2598.4800000000005,806.0400000000003
2022-10-10,PROD_077,39,14183.130000000001,6146.01
2022-10-10,PROD_078,18,11001.960000000001,3358.4400000000005
2022-10-10,PROD_079,27,3154.41,819.4499999999998
2022-10-10,PROD_080,45,45957.6,14710.499999999998
2022-10-10,PROD_081,33,46115.19,21360.24
2022-10-10,PROD_082,4,6050.56,2855.6800000000003
2022-10-10,PROD_083,23,23429.18,9782.359999999999
2022-10-10,PROD_084,40,17844.0,8621.2
2022-10-10,PROD_085,14,7607.32,3441.7599999999998
2022-10-10,PROD_086,23,11139.59,3674.4799999999996
2022-10-10,PROD_087,35,36104.95,17350.199999999997
2022-10-10,PROD_088,58,93043.02,41193.92
2022-10-10,PROD_089,9,5475.960000000001,1400.3100000000004
2022-10-10,PROD_090,10,7943.3,3616.7000000000003
2022-10-10,PROD_091,20,24277.800000000003,11482.600000000002
2022-10-10,PROD_092,37,28965.08,13945.300000000001
2022-10-10,PROD_093,94,1819.84,634.5
2022-10-10,PROD_094,3,2987.1000000000004,1450.2600000000002
2022-10-10,PROD_095,8,19010.32,8234.08
2022-10-10,PROD_096,34,19235.84,6257.019999999999
2022-10-10,PROD_097,9,9084.24,3281.0400000000004
2022-10-10,PROD_098,19,15795.460000000001,7137.160000000001
2022-10-10,PROD_099,39,67207.53,28939.559999999998
2022-10-10,PROD_100,41,49400.08,15725.140000000003
2022-10-11,PROD_001,11,1046.76,345.4
2022-10-11,PROD_002,21,3277.05,1222.8300000000004
2022-10-11,PROD_003,11,14934.810000000001,6112.59
2022-10-11,PROD_004,98,7387.24,2445.0999999999995
2022-10-11,PROD_005,33,11024.97,3199.3499999999995
2022-10-11,PROD_006,16,25016.32,8890.24
2022-10-11,PROD_007,23,57321.98,28388.900000000005
2022-10-11,PROD_008,22,24791.14,8829.259999999998
2022-10-11,PROD_009,19,61880.72,30779.43
2022-10-11,PROD_010,77,7369.669999999999,3457.2999999999993
2022-10-11,PROD_011,32,51323.84,22465.599999999995
2022-10-11,PROD_012,17,2842.57,1026.9700000000003
2022-10-11,PROD_013,25,48054.5,21983.250000000004
2022-10-11,PROD_014,10,4691.0,1450.7000000000005
2022-10-11,PROD_015,47,54315.08,26320.470000000005
2022-10-11,PROD_016,38,60230.38,24320.76
2022-10-11,PROD_017,32,12796.8,6392.32
2022-10-11,PROD_018,7,17509.100000000002,5064.780000000002
2022-10-11,PROD_019,10,3620.4,1512.0000000000002
2022-10-11,PROD_020,26,12550.199999999999,3457.2199999999993
2022-10-11,PROD_021,26,4644.900000000001,1749.8000000000002
2022-10-11,PROD_022,19,7014.8,1911.2099999999996
2022-10-11,PROD_023,18,3361.32,1528.38
2022-10-11,PROD_024,25,30169.25,7203.0
2022-10-11,PROD_025,18,13468.14,5532.4800000000005
2022-10-11,PROD_026,30,67770.3,19010.10000000001
2022-10-11,PROD_027,45,56473.200000000004,23728.050000000003
2022-10-11,PROD_028,9,6284.16,2305.08
2022-10-11,PROD_029,85,6341.85,2038.2999999999997
2022-10-11,PROD_030,17,3415.3,1066.75
2022-10-11,PROD_031,52,109315.96,51834.119999999995
2022-10-11,PROD_032,11,4431.0199999999995,1249.27
2022-10-11,PROD_033,30,7056.6,2730.2999999999997
2022-10-11,PROD_034,6,9211.08,3409.8
2022-10-11,PROD_035,15,2262.2999999999997,1012.1999999999998
2022-10-11,PROD_036,19,11966.39,4552.4
2022-10-11,PROD_037,65,7800.0,2034.4999999999998
2022-10-11,PROD_038,33,79948.11,32314.920000000002
2022-10-11,PROD_039,35,34743.45,13519.1
2022-10-11,PROD_040,46,14630.300000000001,5330.9400000000005
2022-10-11,PROD_041,7,7643.0199999999995,3423.5599999999995
2022-10-11,PROD_042,27,26528.579999999998,13117.41
2022-10-11,PROD_043,20,16797.6,6968.400000000001
2022-10-11,PROD_044,21,33056.31,8679.929999999998
2022-10-11,PROD_045,16,32789.12,16052.480000000003
2022-10-11,PROD_046,22,11256.74,4192.32
2022-10-11,PROD_047,12,6112.32,2719.0800000000004
2022-10-11,PROD_048,42,53835.18,26231.94
2022-10-11,PROD_049,75,14958.75,7469.249999999999
2022-10-11,PROD_050,16,2279.52,803.52
2022-10-11,PROD_051,10,4756.8,2231.4
2022-10-11,PROD_052,24,37221.36,16125.120000000003
2022-10-11,PROD_053,25,33132.75,14925.0
2022-10-11,PROD_054,44,23311.199999999997,7150.879999999999
2022-10-11,PROD_055,28,8023.120000000001,3878.2800000000007
2022-10-11,PROD_056,7,1961.4699999999998,895.3699999999998
2022-10-11,PROD_057,44,52897.68,19823.760000000002
2022-10-11,PROD_058,40,26384.8,12382.0
2022-10-11,PROD_059,101,2162.41,772.6500000000001
2022-10-11,PROD_060,24,25160.399999999998,10920.239999999998
2022-10-11,PROD_061,37,5582.5599999999995,2716.91
2022-10-11,PROD_062,41,16732.920000000002,7516.530000000001
2022-10-11,PROD_063,35,12747.0,5861.099999999999
2022-10-11,PROD_064,108,5867.639999999999,2847.9599999999996
2022-10-11,PROD_065,49,66538.57,24397.100000000006
2022-10-11,PROD_066,27,24183.09,8875.169999999998
2022-10-11,PROD_067,22,9796.16,4846.82
2022-10-11,PROD_068,15,31329.45,11011.800000000001
2022-10-11,PROD_069,22,3580.94,1725.2400000000002
2022-10-11,PROD_070,29,2877.0899999999997,1400.12
2022-10-11,PROD_071,7,2415.14,1046.78
2022-10-11,PROD_072,25,16834.0,5687.5
2022-10-11,PROD_073,17,17309.91,7055.679999999999
2022-10-11,PROD_074,11,6456.34,2182.510000000001
2022-10-11,PROD_075,19,10074.75,4628.97
2022-10-11,PROD_076,48,3464.6400000000003,1074.7200000000003
2022-10-11,PROD_077,39,14183.130000000001,6146.01
2022-10-11,PROD_078,39,23837.58,7276.620000000002
2022-10-11,PROD_079,89,10397.869999999999,2701.1499999999996
2022-10-11,PROD_080,24,24510.72,7845.599999999999
2022-10-11,PROD_081,20,27948.600000000002,12945.600000000002
2022-10-11,PROD_082,25,37816.0,17848.0
2022-10-11,PROD_083,8,8149.28,3402.5599999999995
2022-10-11,PROD_084,33,14721.300000000001,7112.490000000001
2022-10-11,PROD_085,14,7607.32,3441.7599999999998
2022-10-11,PROD_086,15,7264.95,2396.3999999999996
2022-10-11,PROD_087,10,10315.699999999999,4957.199999999999
2022-10-11,PROD_088,10,16041.900000000001,7102.4
2022-10-11,PROD_089,14,8518.16,2178.26
2022-10-11,PROD_090,25,19858.25,9041.75
2022-10-11,PROD_091,6,7283.34,3444.7800000000007
2022-10-11,PROD_092,8,6262.72,3015.2000000000003
2022-10-11,PROD_093,61,1180.96,411.75
2022-10-11,PROD_094,38,37836.6,18369.960000000003
2022-10-11,PROD_095,10,23762.9,10292.6
2022-10-11,PROD_096,8,4526.08,1472.2399999999998
2022-10-11,PROD_097,12,12112.32,4374.720000000001
2022-10-11,PROD_098,8,6650.72,3005.1200000000003
2022-10-11,PROD_099,22,37911.94,16324.88
2022-10-11,PROD_100,22,26507.36,8437.880000000001
2022-10-12,PROD_001,8,761.28,251.2
2022-10-12,PROD_002,31,4837.55,1805.1300000000006
2022-10-12,PROD_003,34,46162.14,18893.460000000003
2022-10-12,PROD_004,72,5427.36,1796.3999999999996
2022-10-12,PROD_005,28,9354.519999999999,2714.5999999999995
2022-10-12,PROD_006,21,32833.92,11668.44
2022-10-12,PROD_007,20,49845.200000000004,24686.000000000004
2022-10-12,PROD_008,27,30425.489999999998,10835.909999999998
2022-10-12,PROD_009,23,74908.24,37259.31
2022-10-12,PROD_010,69,6603.99,3098.0999999999995
2022-10-12,PROD_011,37,59343.189999999995,25975.849999999995
2022-10-12,PROD_012,14,2340.94,845.7400000000001
2022-10-12,PROD_013,31,59587.58,27259.230000000003
2022-10-12,PROD_014,15,7036.5,2176.0500000000006
2022-10-12,PROD_015,58,67027.12000000001,32480.580000000005
2022-10-12,PROD_016,23,36455.23,14720.46
2022-10-12,PROD_017,15,5998.5,2996.3999999999996
2022-10-12,PROD_018,29,72537.70000000001,20982.660000000007
2022-10-12,PROD_019,20,7240.8,3024.0000000000005
2022-10-12,PROD_020,31,14963.699999999999,4122.069999999999
2022-10-12,PROD_021,20,3573.0,1346.0000000000002
2022-10-12,PROD_022,30,11076.0,3017.6999999999994
2022-10-12,PROD_023,29,5415.46,2462.3900000000003
2022-10-12,PROD_024,16,19308.32,4609.92
2022-10-12,PROD_025,24,17957.52,7376.64
2022-10-12,PROD_026,13,29367.130000000005,8237.710000000005
2022-10-12,PROD_027,40,50198.4,21091.600000000002
2022-10-12,PROD_028,17,11870.08,4354.04
2022-10-12,PROD_029,74,5521.14,1774.5199999999998
2022-10-12,PROD_030,32,6428.8,2008.0
2022-10-12,PROD_031,59,124031.57,58811.78999999999
2022-10-12,PROD_032,17,6847.94,1930.6899999999998
2022-10-12,PROD_033,25,5880.5,2275.25
2022-10-12,PROD_034,27,41449.86,15344.100000000002
2022-10-12,PROD_035,29,4373.78,1956.9199999999996
2022-10-12,PROD_036,14,8817.34,3354.3999999999996
2022-10-12,PROD_037,80,9600.0,2504.0
2022-10-12,PROD_038,18,43608.06,17626.32
2022-10-12,PROD_039,43,42684.81,16609.18
2022-10-12,PROD_040,51,16220.550000000001,5910.39
2022-10-12,PROD_041,13,14194.179999999998,6358.039999999999
2022-10-12,PROD_042,33,32423.82,16032.39
2022-10-12,PROD_043,20,16797.6,6968.400000000001
2022-10-12,PROD_044,24,37778.64,9919.919999999998
2022-10-12,PROD_045,20,40986.4,20065.600000000006
2022-10-12,PROD_046,14,7163.38,2667.84
2022-10-12,PROD_047,8,4074.88,1812.7200000000003
2022-10-12,PROD_048,7,8972.529999999999,4371.99
2022-10-12,PROD_049,33,6581.849999999999,3286.47
2022-10-12,PROD_050,21,2991.87,1054.62
2022-10-12,PROD_051,11,5232.4800000000005,2454.54
2022-10-12,PROD_052,14,21712.460000000003,9406.320000000002
2022-10-12,PROD_053,11,14578.41,6567.0
2022-10-12,PROD_054,22,11655.599999999999,3575.4399999999996
2022-10-12,PROD_055,37,10601.980000000001,5124.870000000001
2022-10-12,PROD_056,13,3642.7299999999996,1662.8299999999995
2022-10-12,PROD_057,22,26448.84,9911.880000000001
2022-10-12,PROD_058,32,21107.84,9905.6
2022-10-12,PROD_059,49,1049.09,374.85
